"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2039356043772207165'","4/1/2026 10:55","Reply","en","3","2","1","0","0","2","1","@LoomerUnleashed @TheCharlesDowns @POTUS 🚨LIVE: Trump At  Supreme Court As They Hear Birthright Citizenship Arguments
https://t.co/7IETX1dyho"
"'2041549168271864208'","4/7/2026 12:10","Reply","en","2","2","0","0","0","4","0","@MrsBebeJ1 @LauraLoomer @TuckerCarlson @RealCandaceO @megynkelly pretyy damn close to one, thats for sure."
"'2040812578062889274'","4/5/2026 11:23","Reply","en","2","2","0","0","0","2","0","@Americalashes @grok moe importantly since they seem to be follwing PUSAaroind,. where are the next TPUSA events hgappening."
"'2040477282108629132'","4/4/2026 13:11","Reply","en","2","2","0","0","0","2","0","@gerrysmithaz @RealCandaceO @baroncoleman @troofevades Thanks for letting me know.  Yes that is a typo. it is ER"
"'2040304746930569715'","4/4/2026 1:45","Reply","en","2","1","0","1","0","2","0","@ConnieG85887087 @RealCandaceO jealous? No, just calling out biased it is against her."
"'2040304445402021963'","4/4/2026 1:44","Reply","en","2","2","0","0","0","2","0","@SudCapricorn @RealCandaceO gotta get an ad blocker like i use."
"'2050044377385377983'","4/30/2026 22:47","Reply","en","2","2","0","0","0","2","0","@RealCandaceO yeah small world huh..."
"'2049441275712077881'","4/29/2026 6:50","Reply","en","2","1","0","1","0","2","0","@KnockturnalOne @RealCandaceO this particular video is AI but yes she is obsessed with fireworks. there are many videos of her walking out WWE style with demonic Trap music playing and fireworks/sparkler showers"
"'2049440630997234135'","4/29/2026 6:48","Reply","en","2","2","0","0","0","2","0","@journoaus @RealCandaceO aww thank you 🙏"
"'2048990383749714060'","4/28/2026 0:59","Reply","en","2","2","0","0","0","2","0","@Magda29901741 @MrsErikaKirk Bigly. https://t.co/2gr4ixq3cs"
"'2048990177155076270'","4/28/2026 0:58","Reply","en","2","2","0","0","0","2","0","@BlueDauntless @MrsErikaKirk as if i care. i actually welcome it. it's a no lose situation. i get the answers to everything we have been asking and even if i lose i have NOTHING she could get from me. Fun times. 😂"
"'2048987176214417874'","4/28/2026 0:46","Reply","en","2","1","0","1","0","2","0","@AriJanis09 @MrsErikaKirk @BlakeSNeff no i beg to differ. https://t.co/4cGxjYeF2p"
"'2048298312286056451'","4/26/2026 3:09","Reply","en","2","2","0","0","0","2","0","@WeAreNotGTM @BasedSamParker @RealCandaceO came up for me"
"'2048068557406183778'","4/25/2026 11:56","Reply","en","2","2","0","0","0","2","0","@C0nservativeGal @IRENEWA45168212 @RealCandaceO ok thanks"
"'2047863376898867482'","4/24/2026 22:20","Reply","en","2","0","0","2","0","2","0","@BeezlyKre @MrsErikaKirk you have never had an itch before retard."
"'2047683461859647580'","4/24/2026 10:25","Reply","en","2","2","0","0","0","2","0","@In2LightMedia @MrsErikaKirk the uptalk valley girl accent drives me insane"
"'2047407922070577359'","4/23/2026 16:11","Reply","en","2","2","0","0","0","4","0","@UnpopTakes @titoamboy @RealCandaceO @imelizabethlane @LoomerUnleashed @LoomersFanClub i will be livestreaming here to x as well"
"'2046901691476254765'","4/22/2026 6:39","Reply","qme","2","2","0","0","0","2","0","@RealCandaceO https://t.co/vbzMP94ilw"
"'2046398301650506144'","4/20/2026 21:19","Reply","en","2","2","0","0","0","2","0","@Mini_Metzie @LauraLoomer that's what i think"
"'2039590537792028989'","4/2/2026 2:27","Reply","qme","2","2","0","0","0","3","0","@108SAR @TPUSA @AndrewKolvet @RealCandaceO 💯"
"'2039805178145120561'","4/2/2026 16:40","Reply","en","2","1","0","1","0","3","0","@LittleRockMAGA @TPUSA @AndrewKolvet @RealCandaceO i was thinking the exact same thing. lol"
"'2045989122565632299'","4/19/2026 18:13","Reply","en","2","2","0","0","0","4","0","@corinnacj @RealCandaceO @LauraLoomer absolutely., i am about fed up with her attacking Candace like a psycho stalker"
"'2045944896591122835'","4/19/2026 15:17","Reply","en","2","1","0","1","0","3","0","@Kingofqueenanne @paul_r15648 @RealCandaceO @baroncoleman it's a huge deal exactly it proves they are lying and  most likely Tyler set Erika up with Charlie"
"'2045262040160153736'","4/17/2026 18:04","Reply","en","2","1","1","0","0","2","0","@FrontlinesTPUSA @TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045229784741888071'","4/17/2026 15:55","Reply","en","2","1","0","1","0","3","0","@paramounttactcl @RealCandaceO 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045223335630426169'","4/17/2026 15:30","Reply","en","2","0","1","1","0","2","0","@FrontlinesTPUSA @TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2044771318000718003'","4/16/2026 9:34","Reply","en","2","2","0","0","0","2","0","@YesAlwaysWins @RealCandaceO i have not looked into it myself, however if you want to see me whatever you found feel free and i will take a look. projectconsititutionvideos@gmail.com"
"'2044779907054461324'","4/16/2026 10:08","Reply","en","2","2","0","0","0","2","0","@JasonBrigg37159 @Tinagallo @Mini_Metzie @baroncoleman @RealCandaceO exactly."
"'2044779773176492147'","4/16/2026 10:07","Reply","en","2","2","0","0","0","2","0","@breathe123 @annaxl7 @RealCandaceO @NihiloX we will see. i have reposted about that event already btw. that event is set up soley to steal peoples data."
"'2042224196449603864'","4/9/2026 8:52","Reply","en","1","1","0","0","0","2","0","@DranzerX13 @RealCandaceO @baroncoleman @IanCarrollShow big time"
"'2041548373061181614'","4/7/2026 12:07","Reply","es","1","1","0","0","0","4","0","@Marie31394164 @yankee_poodle_d @LauraLoomer @TuckerCarlson @RealCandaceO @megynkelly bingo!"
"'2041524162804506826'","4/7/2026 10:31","Reply","und","1","1","0","0","0","4","0","@r396am @LauraLoomer @TuckerCarlson @RealCandaceO @megynkelly yup"
"'2040974321523277992'","4/5/2026 22:06","Reply","en","1","1","0","0","0","2","0","@Cashloren @MrsErikaKirk @shewolf6ninja you're in a cult bro, but don't worry i was too. As soon as you come to that realization it will hit you like a ton of bricks lie it did me. I will pray for your discernment."
"'2040973541093384297'","4/5/2026 22:03","Reply","en","1","1","0","0","0","2","0","@Equality_Guards @MrsErikaKirk for the insatiable hunger of the prevert Baal worshipers Erika works for in my opinion"
"'2040395570443862127'","4/4/2026 7:46","Reply","en","1","1","0","0","0","3","0","Hey Jared, i have a question about the Aspen Donor retreat with Charlie Kirk you had attended.  Can you please confirm whether or not you heard Charlie KirK explicitly say  I appoint my wife to run Turning Point USA if something happens to me, Erika would do a great job""? I am trying to clear this issue up. I know you were in attendance because you had posted on your Instagram that you were as well as a picture of You and Charlie. Thanks so much for time."
"'2040311286752293049'","4/4/2026 2:11","Reply","qme","1","1","0","0","0","2","0","@AylaYacov @RealCandaceO @baroncoleman @IanCarrollShow 🙏"
"'2039916894774231079'","4/3/2026 0:04","Reply","qme","1","1","0","0","0","3","0","@SaraJane38340 @ScarikaKirk @baroncoleman @RealCandaceO @BlakeSNeff 😂"
"'2049441561075708384'","4/29/2026 6:51","Reply","en","1","1","0","0","0","2","0","@wokeuptoday47 @RealCandaceO it got postponed until June. i will still be going to the hearing in june."
"'2049440774408798400'","4/29/2026 6:48","Reply","en","1","1","0","0","0","2","0","@UnfilteredLgk @RealCandaceO Thanks so much🙏"
"'2049664225333641274'","4/29/2026 21:36","Reply","en","1","1","0","0","0","2","0","@GrandmaMandy92 @MrsErikaKirk exactly"
"'2049036574403248478'","4/28/2026 4:02","Reply","en","1","1","0","0","0","2","0","@ShanonLee_AF @MrsErikaKirk Amen 🙏"
"'2048995435470012758'","4/28/2026 1:19","Reply","en","1","0","0","1","0","2","0","@4freedom1USA @MrsErikaKirk likewise. you call someone disgusting instead of debating the facts. pretty hypocritical if you ask me."
"'2048995572330172463'","4/28/2026 1:19","Reply","en","1","1","0","0","0","2","0","@DonnaRev1111 @MrsErikaKirk exactly."
"'2048990526683152498'","4/28/2026 0:59","Reply","en","1","1","0","0","0","2","0","@Infowarrior916x @MrsErikaKirk love you too Boo boo 💋"
"'2048990240811962380'","4/28/2026 0:58","Reply","en","1","1","0","0","0","2","0","@BTexas1969 @MrsErikaKirk yes she should"
"'2048988110881431820'","4/28/2026 0:50","Reply","en","1","1","0","0","0","2","0","@FansStadium @MrsErikaKirk I can't wait... then we can get all the answers to the burning questions we have wanted for 7 months. We can get her phone records, flight logs, fin dout where Charlie's body really is. i really hope she does."
"'2048273263566946468'","4/26/2026 1:29","Reply","qme","1","1","0","0","0","5","0","@DudIeyDawson @LauraLoomer @LoomeredStrat @LoomersFanClub @titoamboy @billmaher @RealCandaceO @candaceoshow 😂😂😂"
"'2048115893620670520'","4/25/2026 15:04","Reply","en","1","1","0","0","0","2","0","@BasedSamParker @buckleycarlson @LauraLoomer @RogerJStoneJr so true. even though one's a dodo bird."
"'2047665587745104290'","4/24/2026 9:14","Reply","qme","1","1","0","0","0","2","0","@redpillclipperx @MyronGainesX @LauraLoomer https://t.co/gC7QeeIUSt"
"'2047748517301531002'","4/24/2026 14:44","Reply","en","1","1","0","0","0","2","0","@PhoenixTheDogg @nikitabier @RealCandaceO same here. i dont think she ever did. he is lying"
"'2047682519223410690'","4/24/2026 10:22","Reply","en","1","1","0","0","0","2","0","@patroticbeauti @MrsErikaKirk precisely. secondly there is a lot to suggest that and you know what they say, when there's smoke, there's usually fire..."
"'2047511198027932103'","4/23/2026 23:01","Reply","qme","1","1","0","0","0","2","0","@NihiloX @LauraLoomer https://t.co/gC7QeeIUSt"
"'2045819586818326794'","4/19/2026 6:59","Reply","en","1","0","0","1","0","2","0","@D24799035 @RealCandaceO @baroncoleman @realstewpeters @jonaaronbray @IanCarrollShow @RealAlexJones @DiligentDenizen @Ryanmatta this appears BEFORE the bang, before the shirt even starts to move."
"'2045819356907532594'","4/19/2026 6:58","Reply","en","1","0","0","1","0","2","0","@PNiebolte @RealCandaceO @baroncoleman @realstewpeters @jonaaronbray @IanCarrollShow @RealAlexJones @DiligentDenizen @Ryanmatta I'm pretty certain it wasn't Robinson who fired the shot, however we know a shot was actually fired and it didn't hit Charlie. So that is possible that it a fragment ricocheting."
"'2045891931390021872'","4/19/2026 11:47","Reply","und","1","0","0","1","0","4","0","@missy73256 @BasedSamParker @RealCandaceO @LauraLoomer lol"
"'2045890032620257355'","4/19/2026 11:39","Reply","en","1","0","0","1","0","4","0","@missy73256 @BasedSamParker @RealCandaceO @LauraLoomer she's a stalker for commenting 27 times in an hour about Candace."
"'2045262337821528484'","4/17/2026 18:05","Reply","en","1","1","0","0","0","2","0","@TPUSARapidRep @EliCrane_CEO 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045238222800781431'","4/17/2026 16:29","Reply","en","1","0","1","0","0","2","0","@FrontlinesTPUSA @TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045234375793484235'","4/17/2026 16:14","Reply","en","1","1","0","0","0","2","0","@RoadMN @joerogan @seanhannity @greggutfeld @elonmusk @marklevinshow @jimmykimmel @JesseBWatters @IngrahamAngle @dbongino @StephenAtHome @benshapiro @MariaBartiromo @billmaher @TuckerCarlson @DanaPerino 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045230428752097701'","4/17/2026 15:58","Reply","en","1","1","0","0","0","2","0","@FrontlinesTPUSA @TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045229927788576960'","4/17/2026 15:56","Reply","en","1","0","1","0","0","2","0","@FrontlinesTPUSA @TPAction @TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045229217227411884'","4/17/2026 15:53","Reply","en","1","1","0","0","0","3","0","@LauraLoomer @KevinLincolnCA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045208854435184734'","4/17/2026 14:32","Reply","en","1","1","0","0","0","3","0","@LoomerUnleashed @BarackObama @EricHolder 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2044334581730382206'","4/15/2026 4:38","Reply","en","1","1","0","0","0","2","1","@CinemaShogun What's insane is all you paid shills didnt take the threat against Candace seriously. What Hypocrites. Also Erika said this ICYMI https://t.co/trOY62C2wR"
"'2044332747561242703'","4/15/2026 4:31","Reply","qme","1","1","0","0","0","2","0","@bravoCo104498 @CandaceOwensPod @RealCandaceO https://t.co/5sgQ9uFXit"
"'2039551589153698084'","4/1/2026 23:52","Reply","en","1","1","0","0","0","5","0","@eastlalatina @tardyhard @RealCandaceO @BlakeSNeff @MrsErikaKirk nope. that has become TPUSA themselves"
"'2039549026702360966'","4/1/2026 23:42","Reply","en","1","1","0","0","0","4","0","@A_Ward08 @RealCandaceO @BlakeSNeff @MrsErikaKirk it's always glorious to watch people lose their minds 😂"
"'2038856765882659221'","3/31/2026 1:51","Reply","qme","1","0","0","1","0","2","0","@RabbiG83381 @TwinkleCrooksh1 @pacman522 @c15n32 @Baughb403 @SirBitzy @jerrythom11 @713Xtr0py @FallingWaterz @gnome1114 @22DubTrip333 @ColoRiqueno1978 @mint_dove @grok @AQUAB23 @lanstorm1967 @BrianJDub @CrowdsourceWebb @khirinknight @IamCelineEx @justspicci @usagi_acid @LilithDatura @ThomasReal616 @mainvolume @RhondaFurin @Soulshaker007 @9thRealm @realUnnameable @Auth888John @archang31s @CigarMartin @wfinalle57 @BlakeOltmann @zerosum24 @elonmusk @MccuskerBilly @mattwritesbooks @Shanemgillis @BarackObama @realDonaldTrump @s @Pro @DLlcasel @spiritussystems @baroncoleman @CIA @RealCandaceO @NIMH48536764 @joekent16jan19 😂"
"'2041134744507719855'","4/6/2026 8:43","Tweet","qam","0","0","0","0","0","2","0","@candaceoshow @RealCandaceO"
"'2041168633204724170'","4/6/2026 10:58","Reply","en","0","0","0","0","0","2","0","@Mia_Stretch @MrsErikaKirk speaking of Bananas... https://t.co/A8LFGOQDKO"
"'2040662917532586064'","4/5/2026 1:28","Tweet","qam","0","0","0","0","0","2","0","@realjesseonfire @iamcoachcolin @heavydcountry @RealAlexJones @elonmusk @baroncoleman @RealCandaceO @Black_Scout"
"'2049441353281446251'","4/29/2026 6:51","Reply","en","0","0","0","0","0","2","0","@SandraManning16 @RealCandaceO Happy Birthday :-) 🎉🎉"
"'2049036449400422471'","4/28/2026 4:02","Reply","en","0","0","0","0","0","2","0","@RetUSAFSpouse @MrsErikaKirk clearly we are all peasants, plebs. she is another rich elitist"
"'2048995138685292663'","4/28/2026 1:18","Reply","en","0","0","0","0","0","2","0","@RuleRegeane @MrsErikaKirk i'm cool as a cucumber baby"
"'2048990642102046934'","4/28/2026 1:00","Reply","en","0","0","0","0","0","2","0","@CaliGirlLegna @MrsErikaKirk That all you got? 😂"
"'2048989558855852036'","4/28/2026 0:55","Reply","en","0","0","0","0","0","2","0","@RetUSAFSpouse @MrsErikaKirk STOP flattering me,  you're actually speaking my love language hon🥰"
"'2048988415174037816'","4/28/2026 0:51","Reply","qme","0","0","0","0","0","2","0","@grayce_notes @MrsErikaKirk 🔥🔥🔥"
"'2048105333210452403'","4/25/2026 14:22","Reply","en","0","0","0","0","0","2","0","@AshlynCherry89 @RealCandaceO he was fired by her dumbass"
"'2046545459838062963'","4/21/2026 7:03","Reply","en","0","0","0","0","0","4","0","@DeborahML5454 @LauraLoomer @RealCandaceO @titoamboy guarentee it"
