tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at
'2049617371766128883',"‼️Trump's Latest MELTDOWN: on Candace (Fueled by Larry Loomer) Just Got Absolutely DESTROYED—Candace Owens Just Exposed DC’s BLACKMAIL Game 👀

The ""leader of the free world"" just dropped his fourth attack on Candace in two weeks—fueled by AI deepfakes and the manic rants of Larry Loomer—and Candace just spent 30 minutes delivering a masterclass in how to incinerate a narrative. 💅🎂

If you watch one thing today, make it this. Candace is on her side, and she brought the RECEIPTS:

The ""Ugly"" Photo: Trump thought he was exposing her ""deepest, darkest secret."" Jokes on him—Candace shared that photo herself in 2019. It was the lowest point of her life, fighting toxic mold poisoning that almost took her mind and her life. She’s not embarrassed by it; she’s proud of the warrior it made her. 💪

The DC Blackmail Game: She exposed how Washington actually runs—on threats, secrets, and forcing people into line. But guess what? Candace isn't in debt, she doesn’t have secrets, and she won’t be bullied into silence by a scripted tweet she knows Trump didn't even write. 🛑

The ""Rich White Men"" Smear: She perfectly dismantled the ""tinge of racism"" behind the attack. Who exactly did she use? She was the breadwinner while her husband waited for his green card. She asked the question Trump is terrified to answer: Would you describe Melania or Lara Trump as ""using rich white men,"" or does that only apply if the wife is Black? 🤔

The Loomer Factor: She didn't hold back on X’s resident ""psychopath,"" Larry Loomer, playing the racist, unhinged audio for the world to hear, and asking why the Trump administration is conceding to a lunatic. Is it emotional blackmail, or something worse? 🌪️

Candace entered politics with a pure understanding of how fickle it is, and she made a promise to God to prioritize her truth and her health over looks and status. 💯

Trump thinks he can intimidate her, but real power never has to name itself. Welcome back to the only voice telling the unfiltered truth.

👇Has Trump completely lost the plot by listening to Loomer? Sound off.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇",en,Tweet,16,209,44,7,9796,4/29/2026
'2049603182167568808',"‼️Candace Is BACK From Italy—And She’s Bringing The HEAT For Her Birthday. 🎂🔥

Candace returns from Italy to find out she’s been labeled ""Most Vile Person of the Year,"" but the real ""vile"" behavior is coming from the people living in glass houses. 🏆 From the whiplash of the administration’s rhetoric to the scripted lies being told in her name, she isn't letting anyone slide today.

The receipts she’s pulling:

The Hypocrisy: Calling out the double standards between Trump’s Truth Social posts and the sudden pearl-clutching over ""hateful rhetoric."" ✋

The ""Rhythm Nation"" Fail: Erica Kirk tried to channel Janet Jackson, but all we got was a scripted routine of lies. Shame on her for doing it on Candace’s birthday. 💀

The Unfiltered Reality: Reframing ""The Incident"" and standing her ground against the establishment.

Candace is doing what she does best: refusing to be scripted and refusing to be silenced. Welcome back to the only monologue that actually tells it like it is.

The truth doesn't care about your feelings—and neither does Candace. 🗣️💯

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇",en,Tweet,11,473,92,8,11411,4/29/2026
'2049602006520648186',"TIME MAGAZINE: World’s Most VILE Person?! | Candace Ep 330 https://t.co/Wn6Rn3D9Xz

 via @RealCandaceO FOLLOW Her!",en,Tweet,4,36,5,3,126411,4/29/2026
'2049568285184651541',"‼️EXPOSED: TPUSA’s Secret $9 Million Real Estate Empire Exposed—Buying Entire Business Parks in Cash While Begging You for $20👀

I obtained Maricopa County deed records for Turning Point's headquarters and this is what I found.

Turning Point USA is secretly hoarding millions in real estate and cash behind an ""Endowment"" shell company, building a massive corporate fortress while begging their grassroots base for money.

Move #1: In 2019, they quietly shifted an existing $1.6 million building (Lot 2) out of the main non-profit and into their tax-exempt ""Endowment"" holding company.

Move #2: On that exact same tax return, they transferred an additional $5.3 million in cash reserves into that same shell.

Move #3: In 2021, they took $2.1 million in STRAIGHT CASH and bought the building right next door (Lot 1) to expand their footprint.

They are buying up entire business parks in cash while looking into the camera and telling their college student base that they are a scrappy, grassroots movement desperate for donations. 

While they beg everyday Americans for $20 to ""save the country,"" Erika Kirk and the TPUSA executives are sitting on a $9+ million real estate and cash empire safely insulated from the very movement they claim to represent.

They aren't building a movement. They are building a real estate portfolio.

The receipts don't lie. Stop funding the corporate fortress. 👇",en,Tweet,183,2231,1284,92,40038,4/29/2026
'2049590687033594357',"@NonClubMember yes i know, they banned me. pathetic. thy are so scared of the truth. i didn't even say anything crazy. https://t.co/Q2EeL6p87t",en,Reply,2,15,2,1,406,4/29/2026
'2049590419634147444',@syninlv this i believe Charlie knew about.,en,Reply,0,7,0,1,349,4/29/2026
'2049590318626918622',@TeresAbetterLif they are for sure trying to get in the real estate game.,en,Reply,0,14,0,4,435,4/29/2026
'2049570477509689388',@DuncanLyne44524 fact.,en,Reply,0,3,0,0,394,4/29/2026
'2049570409196945709',@CristinaCrisp3 yup. they they wanna cry about us tracking where our tax dollars are going.,en,Reply,1,19,0,3,584,4/29/2026
'2049569980396540376',@RealCandaceO @buckleycarlson just like it's our fault she keeps putting herself in danger.,en,Reply,0,155,1,4,1614,4/29/2026
'2049548480184451413',"@nikitabier @elonmusk Why are yo u censoring me? Why arent my followers being allowed to reply to my post? Why can'[t they like my post?
I have repoerted this to you all several times and crickets.
This is wrong. https://t.co/PEnK5FxcDC",en,Tweet,0,5,0,0,136,4/29/2026
'2049543303121473740',"@RealCandaceO Great to see you back. Happy Birthday. sorry you gotta come back to this witch lying about you. @RealCandaceO 

https://t.co/zhg32j97fO",en,Reply,3,239,13,9,9066,4/29/2026
'2049542705789743184',@POV_Redhead yeah they banned it. so wild. i did'n't even say anything crazy. so much for free speech huh.. https://t.co/GLviOskVqe,en,Reply,0,28,2,3,611,4/29/2026
'2049540501838131494',"What the hell is actually going on over at the Charlie Kirk Show? Is the entire program now just a ""Greatest Hits"" reel of old Charlie clips now? 

Don't get me wrong—I’m not complaining. I would much rather watch Charlie’s archive than sit through another minute of them lying and gaslighting the audience while they literally use his ""ghost"" to push false narratives.

Objectively speaking, this show is incredibly weird. It feels less like a media broadcast and more like a desperate attempt to keep a dead movement on life support by pretending the pilot is still in the cockpit.",en,Tweet,11,421,30,16,8207,4/29/2026
'2049538984238297335',@millennialxpat exactly,en,Reply,0,27,0,1,495,4/29/2026
'2049538928160428537',@anna19738 Erika absolutely participated in the cover up and it's up for debate if she had foreknowledge but nobody ever said especially Candace that Erika KIlled Charlie.,en,Reply,0,6,1,1,122,4/29/2026
'2049525392977916367',"😱Erika Kirk’s FULL SPEECH Exposed—Using Emotional BLACKMAIL To Attack Her Critics 👀

I just sat through Erika Kirk’s full speech on the Charlie Kirk Show today so you don't have to, and let me tell you—it was a masterclass in emotional blackmail and pathological gaslighting. 

Erika is attempting to rebrand herself as a martyr, but the script she’s reading is full of blatant lies designed to silence anyone asking real questions about what happened seven months ago.

The Big Lie: Targeting Candace Owens
The most egregious part of this performance? Erika looked into the camera and claimed Candace Owens is out here saying Erika ""murdered her husband."" 

🛑 That is a complete and total lie. 🛑

Candace has never said that. Erika is inventing accusations to play the victim and distract from the fact that the ""Project Constitution"" community is closing in on the truth. It’s a classic deflection tactic: invent a monster so people stop looking at the person behind the curtain.

The ""State-Sanctioned"" Script:
The Teacher Psyop: Notice how she keeps hammering that the ""shooter"" was a school teacher? It’s the same ""indoctrination"" talking point they’ve used for years, now twisted to fit a violent narrative that justifies their current power grab.

The WHCD Charade: She claims she went to the White House Correspondents' Dinner to ""face her dehumanizers."" Give me a break. She was there to rub elbows with the very ""elites"" she claims to hate, all while the Marine Band played and ""chaos"" (conveniently captured on a thousand phones) ensued.

Emotional Weaponization: She invoked the First Lady and used the ""unbearable toll"" of assassination attempts to shield herself from criticism. If you question Erika, she wants you to feel like you’re ""evil"" or ""overcome by evil.""

The Conclusion:
This isn't a speech; it’s a Psyop. Erika is using the memory of her husband to push a narrative of ""systemic radicalization"" while she sits at the head of a multi-million dollar machine that hasn't missed a beat since Charlie passed.

She says she’s ""overcoming evil with good,"" but all we see is manipulation, slander, and the perversion of the truth. They want you to buckle up for their ""blueprint,"" but at Project Constitution, we’re ripping the blueprint up. 🕵️‍♂️⚖️

I will be doing a FULL reaction video to this later today so stay tuned. 

Don't let the tears fool you. Look at the facts. 👇",en,Tweet,446,3196,529,539,330966,4/29/2026
'2049538352865493320',@NihiloX clearly Andrew Kolvet is not doing his job as PR.,en,Reply,1,152,2,4,3325,4/29/2026
'2049537932080398611',@RealCandaceO he we go with another coordinated paid Psyop.,en,Reply,0,56,0,3,1899,4/29/2026
'2049529785450139781',"‼️BREAKING: The Real Reason Erika Kirk ATTENDED The White House Dinner She Wanted To Confront Her ENIMIES Face To Face  🗣️👀

Erika Kirk is out here trying to sell a narrative that she walked into the White House Correspondents' Dinner like a gladiator entering the arena. She claims she went there to ""look everybody who hates her in the face"" because they ""dehumanized"" her.

Let’s get real for a second:

The ""Elite"" Co-Mingling: She spent the night ""elbow to elbow"" with the very people she claims are destroying the country. She wasn't there to fight; she was there to feast. You don't ""face down"" dehumanizers by sharing 10 bottles of wine per table in a fancy ballroom.

This is classic emotional manipulation. By framing a high-society dinner as a courageous act of defiance, she’s trying to distract you from the fact that TPUSA is now fully integrated into the very ""swamp"" Charlie used to rail against.

If these journalists are as ""evil"" and ""unhinged"" as she says, why is she seeking their validation in a ballroom? It’s not about courage; it’s about proximity to power.

Erika wants you to believe she’s a warrior, but the footage tells a different story. It was a cocktail party, not a confrontation. She’s using ""dehumanization"" as a buzzword to shield herself from the legitimate questions we are asking here at Project Constitution. 

The propaganda is thick, guys. Don't buy the ""bravery"" act. 👇",en,Tweet,16,332,68,77,14000,4/29/2026
